date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2017-09-01,2018,A3018150202,80006155,171,34
2017-09-01,2018,A3018150202,80007195,449,585
2017-09-01,2018,A3018150202,90001021,20,30
2017-09-01,2018,A3018150202,90002001,182,268
2017-09-01,2018,A3018150202,90002002,110,343
2017-09-01,2018,A3018150202,90002003,156,321
2017-09-01,2018,A3018150202,90002005,275,700
2017-09-01,2018,A3018150202,90002006,158,498
2017-09-01,2018,A3018150202,90002007,85,677
2017-09-01,2018,A3018150202,90002009,541,681
2017-09-01,2018,A3018150202,90002010,98,437
2017-09-01,2018,A3018150202,90002011,295,670
2017-09-01,2018,A3018150202,90002013,206,81
2017-09-01,2018,A3018150202,90002014,158,238
2017-09-01,2018,A3018150202,90002015,344,271
2017-09-01,2018,A3018150202,90003179,64,93
2017-09-01,2018,A3018150202,90006153,24,35
2017-09-01,2018,A3018150202,90007197,133,31
2017-09-01,2018,A3018150202,90008165,118,48
2017-09-01,2018,A3018150202,90008166,106,191
2017-09-01,2018,A3018150202,90008167,56,62
2017-09-01,2018,A3018150202,90011185,67,14
2017-09-01,2018,A3018150202,90011186,74,56
2017-09-01,2018,A3018150202,90011187,74,27
2017-09-01,2018,A3018150202,90011189,58,27
2017-09-01,2018,A3018150202,90011190,43,69
2017-09-01,2018,A3018150202,90011191,70,49
2017-09-01,2018,A3018150202,90013117,18,17
2017-09-01,2018,A3018150202,90013118,6,5
2017-09-01,2018,A3018150202,90013119,16,13
2017-09-01,2018,A3018150202,90013121,3,14
2017-09-01,2018,A3018150202,90013122,11,13
2017-09-01,2018,A3018150202,90013123,4,13
2017-09-01,2018,A3018150202,90016171,1,1
2017-09-01,2018,A3018150202,90016173,4,5
2017-09-01,2018,A3018150202,90016174,4,3
2017-09-01,2018,A3018150202,90016175,2,3
2017-09-01,2018,A3018150202,90022071,52,44
2017-09-01,2018,A3018150202,90022073,211,105
2017-09-01,2018,A3018150202,90022074,82,180
2017-09-01,2018,A3018150202,90022075,147,84
2017-09-01,2018,A3018150202,90022077,102,114
2017-09-01,2018,A3018150202,90022078,149,17
2017-09-01,2018,A3018150202,90022079,208,161
2017-09-01,2018,A3018150202,90022081,77,39
2017-09-01,2018,A3018150202,90022082,179,29
2017-09-01,2018,A3018150202,90022083,121,52
2017-09-01,2018,A3018150202,90023022,4,30
2017-09-01,2018,A3018150202,90023023,31,33
2017-09-01,2018,A3018150202,90023025,23,8
2017-09-01,2018,A3018150202,90023026,5,16
2017-09-01,2018,A3018150202,90023027,20,33
2017-09-01,2018,A3018150202,90023029,11,10
2017-09-01,2018,A3018150202,90023030,6,18
2017-09-01,2018,A3018150202,90027207,53,27
2017-09-01,2018,A3018150203,70002017,112,242
2017-09-01,2018,A3018150203,70002018,231,304
2017-09-01,2018,A3018150203,70003181,94,61
2017-09-01,2018,A3018150203,70003182,73,109
2017-09-01,2018,A3018150203,70006157,10,10
2017-09-01,2018,A3018150203,70006158,37,60
2017-09-01,2018,A3018150203,70007198,123,208
2017-09-01,2018,A3018150203,70007199,209,179
2017-09-01,2018,A3018150203,70008169,34,32
2017-09-01,2018,A3018150203,70008170,71,19
2017-09-01,2018,A3018150203,70011193,37,49
2017-09-01,2018,A3018150203,70011194,48,10
2017-09-01,2018,A3018150203,70013125,3,11
2017-09-01,2018,A3018150203,70013126,16,3
2017-09-01,2018,A3018150203,70016177,6,3
2017-09-01,2018,A3018150203,70016178,5,5
2017-09-01,2018,A3018150203,70022085,147,107
2017-09-01,2018,A3018150203,70023031,16,3
2017-09-01,2018,A3018150203,80001019,33,137
2017-09-01,2018,A3018150203,80006154,114,224
2017-09-01,2018,A3018150203,80006155,145,82
2017-09-01,2018,A3018150203,80007195,1096,111
2017-09-01,2018,A3018150203,90001021,19,17
2017-09-01,2018,A3018150203,90002001,357,802
2017-09-01,2018,A3018150203,90002002,159,676
2017-09-01,2018,A3018150203,90002003,74,713
2017-09-01,2018,A3018150203,90002005,420,121
2017-09-01,2018,A3018150203,90002006,274,117
2017-09-01,2018,A3018150203,90002007,50,393
2017-09-01,2018,A3018150203,90002009,165,301
2017-09-01,2018,A3018150203,90002010,171,146
2017-09-01,2018,A3018150203,90002011,264,601
2017-09-01,2018,A3018150203,90002013,206,243
2017-09-01,2018,A3018150203,90002014,149,202
2017-09-01,2018,A3018150203,90002015,86,124
2017-09-01,2018,A3018150203,90003179,20,34
2017-09-01,2018,A3018150203,90006153,48,18
2017-09-01,2018,A3018150203,90007197,79,32
2017-09-01,2018,A3018150203,90008165,16,113
2017-09-01,2018,A3018150203,90008166,90,174
2017-09-01,2018,A3018150203,90008167,86,66
2017-09-01,2018,A3018150203,90011185,58,32
2017-09-01,2018,A3018150203,90011186,59,12
2017-09-01,2018,A3018150203,90011187,58,45
2017-09-01,2018,A3018150203,90011189,44,35
2017-09-01,2018,A3018150203,90011190,35,41
2017-09-01,2018,A3018150203,90011191,66,64
2017-09-01,2018,A3018150203,90013117,3,11
2017-09-01,2018,A3018150203,90013118,16,3
2017-09-01,2018,A3018150203,90013119,10,2
2017-09-01,2018,A3018150203,90013121,16,6
2017-09-01,2018,A3018150203,90013122,4,8
2017-09-01,2018,A3018150203,90013123,18,8
2017-09-01,2018,A3018150203,90016171,6,9
2017-09-01,2018,A3018150203,90016173,5,7
2017-09-01,2018,A3018150203,90016174,4,6
2017-09-01,2018,A3018150203,90016175,8,4
2017-09-01,2018,A3018150203,90022071,200,111
2017-09-01,2018,A3018150203,90022073,139,61
2017-09-01,2018,A3018150203,90022074,280,106
2017-09-01,2018,A3018150203,90022075,24,17
2017-09-01,2018,A3018150203,90022077,72,72
2017-09-01,2018,A3018150203,90022078,166,86
2017-09-01,2018,A3018150203,90022079,98,50
2017-09-01,2018,A3018150203,90022081,177,235
2017-09-01,2018,A3018150203,90022082,212,33
2017-09-01,2018,A3018150203,90022083,48,86
2017-09-01,2018,A3018150203,90023022,25,13
2017-09-01,2018,A3018150203,90023023,33,29
2017-09-01,2018,A3018150203,90023025,28,17
2017-09-01,2018,A3018150203,90023026,23,23
2017-09-01,2018,A3018150203,90023027,7,29
2017-09-01,2018,A3018150203,90023029,19,31
2017-09-01,2018,A3018150203,90023030,27,5
2017-09-01,2018,A3018150203,90027207,35,35
2017-09-01,2018,A3019150204,70002017,301,604
2017-09-01,2018,A3019150204,70002018,191,733
2017-09-01,2018,A3019150204,70003181,59,68
2017-09-01,2018,A3019150204,70003182,55,96
2017-09-01,2018,A3019150204,70006157,38,24
2017-09-01,2018,A3019150204,70006158,9,36
2017-09-01,2018,A3019150204,70007198,265,78
2017-09-01,2018,A3019150204,70007199,45,107
2017-09-01,2018,A3019150204,70008169,44,43
2017-09-01,2018,A3019150204,70008170,46,232
2017-09-01,2018,A3019150204,70011193,71,38
2017-09-01,2018,A3019150204,70011194,74,81
2017-09-01,2018,A3019150204,70013125,8,3
2017-09-01,2018,A3019150204,70013126,3,7
2017-09-01,2018,A3019150204,70016177,8,3
2017-09-01,2018,A3019150204,70016178,7,2
2017-09-01,2018,A3019150204,70022085,203,85
2017-09-01,2018,A3019150204,70023031,28,15
2017-09-01,2018,A3019150204,80001019,51,77
2017-09-01,2018,A3019150204,80006154,144,194
2017-09-01,2018,A3019150204,80006155,35,161
2017-09-01,2018,A3019150204,80007195,831,287
2017-09-01,2018,A3019150204,90001021,12,38
2017-09-01,2018,A3019150204,90002001,141,243
2017-09-01,2018,A3019150204,90002002,198,515
2017-09-01,2018,A3019150204,90002003,235,624
2017-09-01,2018,A3019150204,90002005,263,650
2017-09-01,2018,A3019150204,90002006,430,419
2017-09-01,2018,A3019150204,90002007,320,361
2017-09-01,2018,A3019150204,90002009,547,777
2017-09-01,2018,A3019150204,90002010,321,401
2017-09-01,2018,A3019150204,90002011,98,135
2017-09-01,2018,A3019150204,90002013,86,105
2017-09-01,2018,A3019150204,90002014,103,222
2017-09-01,2018,A3019150204,90002015,324,486
2017-09-01,2018,A3019150204,90003179,76,109
2017-09-01,2018,A3019150204,90006153,22,19
2017-09-01,2018,A3019150204,90007197,230,102
2017-09-01,2018,A3019150204,90008165,95,144
2017-09-01,2018,A3019150204,90008166,14,166
2017-09-01,2018,A3019150204,90008167,48,164
2017-09-01,2018,A3019150204,90011185,61,18
2017-09-01,2018,A3019150204,90011186,73,69
2017-09-01,2018,A3019150204,90011187,28,77
2017-09-01,2018,A3019150204,90011189,24,16
2017-09-01,2018,A3019150204,90011190,56,32
2017-09-01,2018,A3019150204,90011191,68,39
2017-09-01,2018,A3019150204,90013117,4,18
2017-09-01,2018,A3019150204,90013118,12,5
2017-09-01,2018,A3019150204,90013119,17,13
2017-09-01,2018,A3019150204,90013121,16,15
2017-09-01,2018,A3019150204,90013122,13,9
2017-09-01,2018,A3019150204,90013123,16,13
2017-09-01,2018,A3019150204,90016171,8,8
2017-09-01,2018,A3019150204,90016173,6,2
2017-09-01,2018,A3019150204,90016174,7,5
2017-09-01,2018,A3019150204,90016175,2,8
2017-09-01,2018,A3019150204,90022071,47,32
2017-09-01,2018,A3019150204,90022073,34,108
2017-09-01,2018,A3019150204,90022074,47,169
2017-09-01,2018,A3019150204,90022075,185,86
2017-09-01,2018,A3019150204,90022077,68,23
2017-09-01,2018,A3019150204,90022078,34,33
2017-09-01,2018,A3019150204,90022079,160,126
2017-09-01,2018,A3019150204,90022081,164,206
2017-09-01,2018,A3019150204,90022082,102,127
2017-09-01,2018,A3019150204,90022083,215,49
2017-09-01,2018,A3019150204,90023022,18,22
2017-09-01,2018,A3019150204,90023023,12,6
2017-09-01,2018,A3019150204,90023025,7,19
2017-09-01,2018,A3019150204,90023026,26,17
2017-09-01,2018,A3019150204,90023027,17,9
2017-09-01,2018,A3019150204,90023029,12,11
2017-09-01,2018,A3019150204,90023030,12,14
2017-09-01,2018,A3019150204,90027207,10,45
2017-09-01,2018,A3019150205,70002017,408,236
2017-09-01,2018,A3019150205,70002018,45,701
2017-09-01,2018,A3019150205,70003181,68,54
2017-09-01,2018,A3019150205,70003182,80,94
2017-09-01,2018,A3019150205,70006157,54,45
2017-09-01,2018,A3019150205,70006158,58,17
2017-09-01,2018,A3019150205,70007198,202,145
2017-09-01,2018,A3019150205,70007199,90,62
2017-09-01,2018,A3019150205,70008169,19,124
2017-09-01,2018,A3019150205,70008170,116,221
2017-09-01,2018,A3019150205,70011193,28,28
2017-09-01,2018,A3019150205,70011194,16,40
2017-09-01,2018,A3019150205,70013125,15,14
2017-09-01,2018,A3019150205,70013126,5,4
2017-09-01,2018,A3019150205,70016177,2,1
2017-09-01,2018,A3019150205,70016178,4,3
2017-09-01,2018,A3019150205,70022085,25,107
2017-09-01,2018,A3019150205,70023031,7,17
2017-09-01,2018,A3019150205,80001019,45,37
2017-09-01,2018,A3019150205,80006154,232,143
2017-09-01,2018,A3019150205,80006155,190,93
2017-09-01,2018,A3019150205,80007195,906,663
2017-09-01,2018,A3019150205,90001021,13,36
2017-09-01,2018,A3019150205,90002001,236,578
2017-09-01,2018,A3019150205,90002002,159,734
2017-09-01,2018,A3019150205,90002003,80,312
2017-09-01,2018,A3019150205,90002005,216,496
2017-09-01,2018,A3019150205,90002006,125,594
2017-09-01,2018,A3019150205,90002007,118,446
2017-09-01,2018,A3019150205,90002009,233,788
2017-09-01,2018,A3019150205,90002010,363,319
2017-09-01,2018,A3019150205,90002011,223,792
2017-09-01,2018,A3019150205,90002013,88,546
2017-09-01,2018,A3019150205,90002014,187,748
2017-09-01,2018,A3019150205,90002015,158,512
2017-09-01,2018,A3019150205,90003179,58,112
2017-09-01,2018,A3019150205,90006153,52,7
2017-09-01,2018,A3019150205,90007197,161,147
2017-09-01,2018,A3019150205,90008165,42,30
2017-09-01,2018,A3019150205,90008166,65,204
2017-09-01,2018,A3019150205,90008167,78,159
2017-09-01,2018,A3019150205,90011185,43,53
2017-09-01,2018,A3019150205,90011186,67,23
2017-09-01,2018,A3019150205,90011187,46,53
2017-09-01,2018,A3019150205,90011189,67,13
2017-09-01,2018,A3019150205,90011190,77,15
2017-09-01,2018,A3019150205,90011191,49,45
2017-09-01,2018,A3019150205,90013117,5,11
2017-09-01,2018,A3019150205,90013118,6,18
2017-09-01,2018,A3019150205,90013119,8,5
2017-09-01,2018,A3019150205,90013121,17,16
2017-09-01,2018,A3019150205,90013122,9,5
2017-09-01,2018,A3019150205,90013123,13,14
2017-09-01,2018,A3019150205,90016171,2,3
2017-09-01,2018,A3019150205,90016173,2,7
2017-09-01,2018,A3019150205,90016174,5,4
2017-09-01,2018,A3019150205,90016175,1,8
2017-09-01,2018,A3019150205,90022071,113,21
2017-09-01,2018,A3019150205,90022073,134,113
2017-09-01,2018,A3019150205,90022074,199,130
2017-09-01,2018,A3019150205,90022075,50,48
2017-09-01,2018,A3019150205,90022077,60,105
2017-09-01,2018,A3019150205,90022078,78,43
2017-09-01,2018,A3019150205,90022079,111,139
2017-09-01,2018,A3019150205,90022081,215,29
2017-09-01,2018,A3019150205,90022082,37,107
2017-09-01,2018,A3019150205,90022083,64,143
2017-09-01,2018,A3019150205,90023022,5,34
2017-09-01,2018,A3019150205,90023023,20,28
2017-09-01,2018,A3019150205,90023025,7,29
2017-09-01,2018,A3019150205,90023026,13,17
2017-09-01,2018,A3019150205,90023027,5,20
2017-09-01,2018,A3019150205,90023029,21,7
2017-09-01,2018,A3019150205,90023030,7,26
2017-09-01,2018,A3019150205,90027207,27,54
2017-09-01,2018,A3019150206,70002017,126,204
2017-09-01,2018,A3019150206,70002018,103,224
2017-09-01,2018,A3019150206,70003181,24,87
2017-09-01,2018,A3019150206,70003182,112,27
2017-09-01,2018,A3019150206,70006157,40,46
2017-09-01,2018,A3019150206,70006158,38,15
2017-09-01,2018,A3019150206,70007198,248,82
2017-09-01,2018,A3019150206,70007199,239,167
2017-09-01,2018,A3019150206,70008169,48,88
2017-09-01,2018,A3019150206,70008170,30,213
2017-09-01,2018,A3019150206,70011193,70,23
2017-09-01,2018,A3019150206,70011194,52,72
2017-09-01,2018,A3019150206,70013125,18,14
2017-09-01,2018,A3019150206,70013126,3,11
2017-09-01,2018,A3019150206,70016177,4,2
2017-09-01,2018,A3019150206,70016178,8,3
2017-09-01,2018,A3019150206,70022085,60,130
2017-09-01,2018,A3019150206,70023031,24,38
2017-09-01,2018,A3019150206,80001019,29,101
2017-09-01,2018,A3019150206,80006154,30,106
2017-09-01,2018,A3019150206,80006155,58,245
2017-09-01,2018,A3019150206,80007195,469,426
2017-09-01,2018,A3019150206,90001021,14,6
2017-09-01,2018,A3019150206,90002001,401,551
2017-09-01,2018,A3019150206,90002002,157,621
2017-09-01,2018,A3019150206,90002003,340,567
2017-09-01,2018,A3019150206,90002005,113,286
2017-09-01,2018,A3019150206,90002006,338,388
2017-09-01,2018,A3019150206,90002007,244,265
2017-09-01,2018,A3019150206,90002009,221,195
2017-09-01,2018,A3019150206,90002010,201,596
2017-09-01,2018,A3019150206,90002011,230,136
2017-09-01,2018,A3019150206,90002013,343,264
2017-09-01,2018,A3019150206,90002014,167,449
2017-09-01,2018,A3019150206,90002015,193,421
2017-09-01,2018,A3019150206,90003179,67,120
2017-09-01,2018,A3019150206,90006153,22,40
2017-09-01,2018,A3019150206,90007197,132,90
2017-09-01,2018,A3019150206,90008165,50,77
2017-09-01,2018,A3019150206,90008166,45,55
2017-09-01,2018,A3019150206,90008167,21,187
2017-09-01,2018,A3019150206,90011185,42,36
2017-09-01,2018,A3019150206,90011186,34,34
2017-09-01,2018,A3019150206,90011187,59,43
2017-09-01,2018,A3019150206,90011189,43,11
2017-09-01,2018,A3019150206,90011190,67,58
2017-09-01,2018,A3019150206,90011191,26,50
2017-09-01,2018,A3019150206,90013117,10,3
2017-09-01,2018,A3019150206,90013118,4,13
2017-09-01,2018,A3019150206,90013119,10,11
2017-09-01,2018,A3019150206,90013121,13,2
2017-09-01,2018,A3019150206,90013122,5,12
2017-09-01,2018,A3019150206,90013123,12,13
2017-09-01,2018,A3019150206,90016171,7,4
2017-09-01,2018,A3019150206,90016173,7,3
2017-09-01,2018,A3019150206,90016174,2,7
2017-09-01,2018,A3019150206,90016175,3,2
2017-09-01,2018,A3019150206,90022071,215,58
2017-09-01,2018,A3019150206,90022073,28,24
2017-09-01,2018,A3019150206,90022074,253,182
2017-09-01,2018,A3019150206,90022075,186,121
2017-09-01,2018,A3019150206,90022077,210,50
2017-09-01,2018,A3019150206,90022078,85,74
2017-09-01,2018,A3019150206,90022079,27,91
2017-09-01,2018,A3019150206,90022081,128,112
2017-09-01,2018,A3019150206,90022082,164,97
2017-09-01,2018,A3019150206,90022083,38,117
2017-09-01,2018,A3019150206,90023022,14,18
2017-09-01,2018,A3019150206,90023023,13,37
2017-09-01,2018,A3019150206,90023025,30,26
2017-09-01,2018,A3019150206,90023026,13,27
2017-09-01,2018,A3019150206,90023027,12,10
2017-09-01,2018,A3019150206,90023029,13,7
2017-09-01,2018,A3019150206,90023030,5,17
2017-09-01,2018,A3019150206,90027207,20,71
2017-09-01,2018,A4118110101,70002017,9,8
2017-09-01,2018,A4118110101,70002018,4,4
2017-09-01,2018,A4118110101,70003181,2,2
2017-09-01,2018,A4118110101,70003182,2,1
2017-09-01,2018,A4118110101,70006157,1,1
2017-09-01,2018,A4118110101,70006158,1,1
2017-09-01,2018,A4118110101,70007198,8,4
2017-09-01,2018,A4118110101,70007199,6,2
2017-09-01,2018,A4118110101,70008169,1,2
2017-09-01,2018,A4118110101,70008170,1,5
2017-09-01,2018,A4118110101,70011193,1,1
2017-09-01,2018,A4118110101,70011194,1,1
2017-09-01,2018,A4118110101,70022085,5,3
2017-09-01,2018,A4118110101,80001019,2,2
2017-09-01,2018,A4118110101,80006154,5,2
2017-09-01,2018,A4118110101,80006155,5,6
2017-09-01,2018,A4118110101,80007195,19,15
2017-09-01,2018,A4118110101,90002001,3,13
2017-09-01,2018,A4118110101,90002002,4,5
2017-09-01,2018,A4118110101,90002003,6,7
2017-09-01,2018,A4118110101,90002005,10,7
2017-09-01,2018,A4118110101,90002006,5,7
2017-09-01,2018,A4118110101,90002007,4,10
2017-09-01,2018,A4118110101,90002009,8,6
2017-09-01,2018,A4118110101,90002010,4,6
2017-09-01,2018,A4118110101,90002011,12,10
2017-09-01,2018,A4118110101,90002013,12,14
2017-09-01,2018,A4118110101,90002014,11,16
2017-09-01,2018,A4118110101,90002015,7,3
2017-09-01,2018,A4118110101,90003179,3,2
2017-09-01,2018,A4118110101,90007197,5,3
2017-09-01,2018,A4118110101,90008165,3,4
2017-09-01,2018,A4118110101,90008166,2,1
2017-09-01,2018,A4118110101,90008167,1,2
2017-09-01,2018,A4118110101,90011185,2,1
2017-09-01,2018,A4118110101,90011186,1,1
2017-09-01,2018,A4118110101,90011187,1,1
2017-09-01,2018,A4118110101,90011189,1,1
2017-09-01,2018,A4118110101,90011190,1,1
2017-09-01,2018,A4118110101,90011191,2,2
2017-09-01,2018,A4118110101,90022071,2,1
2017-09-01,2018,A4118110101,90022073,6,2
2017-09-01,2018,A4118110101,90022074,3,4
2017-09-01,2018,A4118110101,90022075,1,1
2017-09-01,2018,A4118110101,90022077,2,2
2017-09-01,2018,A4118110101,90022078,4,2
2017-09-01,2018,A4118110101,90022079,4,3
2017-09-01,2018,A4118110101,90022081,4,2
2017-09-01,2018,A4118110101,90022082,4,2
2017-09-01,2018,A4118110101,90022083,1,2
2017-09-01,2018,A4118110101,90023023,1,1
2017-09-01,2018,A4118110101,90023029,1,1
2017-09-01,2018,A4118110101,90027207,1,1
2017-09-01,2018,A4118110102,70002017,6,11
2017-09-01,2018,A4118110102,70002018,2,12
2017-09-01,2018,A4118110102,70003181,1,2
2017-09-01,2018,A4118110102,70003182,3,1
2017-09-01,2018,A4118110102,70006158,1,1
2017-09-01,2018,A4118110102,70007198,5,1
2017-09-01,2018,A4118110102,70007199,4,1
2017-09-01,2018,A4118110102,70008169,1,2
2017-09-01,2018,A4118110102,70008170,2,3
2017-09-01,2018,A4118110102,70011193,2,1
2017-09-01,2018,A4118110102,70022085,5,2
2017-09-01,2018,A4118110102,80001019,1,3
2017-09-01,2018,A4118110102,80006154,4,1
2017-09-01,2018,A4118110102,80006155,2,4
2017-09-01,2018,A4118110102,80007195,9,13
2017-09-01,2018,A4118110102,90001021,1,1
2017-09-01,2018,A4118110102,90002001,11,6
2017-09-01,2018,A4118110102,90002002,8,9
2017-09-01,2018,A4118110102,90002003,9,10
2017-09-01,2018,A4118110102,90002005,11,12
2017-09-01,2018,A4118110102,90002006,4,13
2017-09-01,2018,A4118110102,90002007,12,8
2017-09-01,2018,A4118110102,90002009,11,9
2017-09-01,2018,A4118110102,90002010,8,2
2017-09-01,2018,A4118110102,90002011,7,5
2017-09-01,2018,A4118110102,90002013,8,12
2017-09-01,2018,A4118110102,90002014,10,8
2017-09-01,2018,A4118110102,90002015,3,11
2017-09-01,2018,A4118110102,90003179,2,2
2017-09-01,2018,A4118110102,90007197,4,1
2017-09-01,2018,A4118110102,90008165,2,2
2017-09-01,2018,A4118110102,90008166,1,1
2017-09-01,2018,A4118110102,90008167,1,3
2017-09-01,2018,A4118110102,90011185,1,1
2017-09-01,2018,A4118110102,90011186,1,1
2017-09-01,2018,A4118110102,90011187,1,1
2017-09-01,2018,A4118110102,90011189,1,1
2017-09-01,2018,A4118110102,90011190,2,2
2017-09-01,2018,A4118110102,90011191,1,1
2017-09-01,2018,A4118110102,90022071,5,2
2017-09-01,2018,A4118110102,90022073,6,1
2017-09-01,2018,A4118110102,90022074,2,3
2017-09-01,2018,A4118110102,90022075,2,1
2017-09-01,2018,A4118110102,90022077,4,3
2017-09-01,2018,A4118110102,90022078,3,3
2017-09-01,2018,A4118110102,90022079,6,3
2017-09-01,2018,A4118110102,90022081,6,5
2017-09-01,2018,A4118110102,90022082,4,2
2017-09-01,2018,A4118110102,90022083,5,3
2017-09-01,2018,A4118110102,90023022,1,1
2017-09-01,2018,A4118110102,90023025,1,1
2017-09-01,2018,A4118110102,90023026,1,1
2017-09-01,2018,A4118110102,90027207,2,1
2017-09-01,2018,A4118110103,70002017,11,4
2017-09-01,2018,A4118110103,70002018,3,10
2017-09-01,2018,A4118110103,70003181,3,2
2017-09-01,2018,A4118110103,70003182,3,3
2017-09-01,2018,A4118110103,70006157,1,1
2017-09-01,2018,A4118110103,70006158,2,1
2017-09-01,2018,A4118110103,70007198,6,4
2017-09-01,2018,A4118110103,70007199,5,1
2017-09-01,2018,A4118110103,70008169,1,2
2017-09-01,2018,A4118110103,70008170,1,4
2017-09-01,2018,A4118110103,70011193,1,1
2017-09-01,2018,A4118110103,70011194,2,1
2017-09-01,2018,A4118110103,70022085,2,3
2017-09-01,2018,A4118110103,80001019,1,1
2017-09-01,2018,A4118110103,80006154,4,3
2017-09-01,2018,A4118110103,80006155,7,2
2017-09-01,2018,A4118110103,80007195,22,4
2017-09-01,2018,A4118110103,90002001,11,6
2017-09-01,2018,A4118110103,90002002,6,13
2017-09-01,2018,A4118110103,90002003,2,12
2017-09-01,2018,A4118110103,90002005,7,15
2017-09-01,2018,A4118110103,90002006,4,4
2017-09-01,2018,A4118110103,90002007,4,12
2017-09-01,2018,A4118110103,90002009,9,7
2017-09-01,2018,A4118110103,90002010,11,10
2017-09-01,2018,A4118110103,90002011,9,6
2017-09-01,2018,A4118110103,90002013,4,15
2017-09-01,2018,A4118110103,90002014,8,4
2017-09-01,2018,A4118110103,90002015,11,14
2017-09-01,2018,A4118110103,90003179,2,2
2017-09-01,2018,A4118110103,90006153,2,1
2017-09-01,2018,A4118110103,90007197,7,2
2017-09-01,2018,A4118110103,90008165,1,3
2017-09-01,2018,A4118110103,90008166,2,3
2017-09-01,2018,A4118110103,90008167,1,2
2017-09-01,2018,A4118110103,90011185,2,1
2017-09-01,2018,A4118110103,90011186,1,1
2017-09-01,2018,A4118110103,90011187,1,1
2017-09-01,2018,A4118110103,90011189,1,1
2017-09-01,2018,A4118110103,90022071,2,1
2017-09-01,2018,A4118110103,90022073,6,2
2017-09-01,2018,A4118110103,90022074,5,3
2017-09-01,2018,A4118110103,90022075,5,1
2017-09-01,2018,A4118110103,90022077,1,4
2017-09-01,2018,A4118110103,90022078,5,1
2017-09-01,2018,A4118110103,90022079,3,1
2017-09-01,2018,A4118110103,90022081,7,4
2017-09-01,2018,A4118110103,90022082,1,4
2017-09-01,2018,A4118110103,90022083,6,2
2017-09-01,2018,A4118110103,90023023,1,1
2017-09-01,2018,A4118110103,90023025,1,1
2017-09-01,2018,A4118110103,90023030,1,1
2017-09-01,2018,A4118110104,70002017,4,4
2017-09-01,2018,A4118110104,70002018,5,7
2017-09-01,2018,A4118110104,70003181,1,3
2017-09-01,2018,A4118110104,70003182,2,2
2017-09-01,2018,A4118110104,70006157,2,1
2017-09-01,2018,A4118110104,70006158,1,1
2017-09-01,2018,A4118110104,70007198,6,3
2017-09-01,2018,A4118110104,70007199,5,4
2017-09-01,2018,A4118110104,70008169,3,3
2017-09-01,2018,A4118110104,70008170,2,3
2017-09-01,2018,A4118110104,70011193,1,1
2017-09-01,2018,A4118110104,70022085,2,2
2017-09-01,2018,A4118110104,80001019,2,2
2017-09-01,2018,A4118110104,80006154,4,1
2017-09-01,2018,A4118110104,80006155,5,4
2017-09-01,2018,A4118110104,80007195,25,13
2017-09-01,2018,A4118110104,90002001,11,6
2017-09-01,2018,A4118110104,90002002,6,3
2017-09-01,2018,A4118110104,90002003,7,4
2017-09-01,2018,A4118110104,90002005,4,8
2017-09-01,2018,A4118110104,90002006,9,5
2017-09-01,2018,A4118110104,90002007,7,6
2017-09-01,2018,A4118110104,90002009,11,22
2017-09-01,2018,A4118110104,90002010,2,5
2017-09-01,2018,A4118110104,90002011,7,5
2017-09-01,2018,A4118110104,90002013,7,14
2017-09-01,2018,A4118110104,90002014,5,10
2017-09-01,2018,A4118110104,90002015,8,3
2017-09-01,2018,A4118110104,90003179,1,1
2017-09-01,2018,A4118110104,90006153,1,1
2017-09-01,2018,A4118110104,90007197,3,2
2017-09-01,2018,A4118110104,90008165,2,2
2017-09-01,2018,A4118110104,90008166,2,2
2017-09-01,2018,A4118110104,90008167,3,4
2017-09-01,2018,A4118110104,90011185,2,1
2017-09-01,2018,A4118110104,90011189,2,1
2017-09-01,2018,A4118110104,90011190,1,1
2017-09-01,2018,A4118110104,90011191,2,1
2017-09-01,2018,A4118110104,90022071,4,3
2017-09-01,2018,A4118110104,90022073,2,3
2017-09-01,2018,A4118110104,90022074,4,1
2017-09-01,2018,A4118110104,90022075,4,2
2017-09-01,2018,A4118110104,90022077,1,1
2017-09-01,2018,A4118110104,90022078,4,3
2017-09-01,2018,A4118110104,90022079,5,3
2017-09-01,2018,A4118110104,90022081,6,4
2017-09-01,2018,A4118110104,90022082,2,2
2017-09-01,2018,A4118110104,90022083,5,1
2017-09-01,2018,A4118110104,90023025,1,1
2017-09-01,2018,A4118110104,90023027,1,1
2017-09-01,2018,A4118110104,90023030,1,1
2017-09-01,2018,A4118110104,90027207,1,1
2017-09-01,2018,A4118110105,70002017,4,5
2017-09-01,2018,A4118110105,70002018,4,3
2017-09-01,2018,A4118110105,70003181,4,1
2017-09-01,2018,A4118110105,70003182,2,3
2017-09-01,2018,A4118110105,70006157,1,1
2017-09-01,2018,A4118110105,70007198,5,1
2017-09-01,2018,A4118110105,70007199,6,5
2017-09-01,2018,A4118110105,70008169,4,2
2017-09-01,2018,A4118110105,70008170,1,2
2017-09-01,2018,A4118110105,70011193,2,1
2017-09-01,2018,A4118110105,70011194,2,1
2017-09-01,2018,A4118110105,70022085,5,4
2017-09-01,2018,A4118110105,80001019,2,2
2017-09-01,2018,A4118110105,80006154,3,2
2017-09-01,2018,A4118110105,80006155,2,5
2017-09-01,2018,A4118110105,80007195,24,11
